p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	cellline
IQGAP3	3.89884457462974e-10	0.129455329064721	0.765	0.64	9.75023051223405e-06	F	IQGAP3	mb231
NUSAP11	4.29945995274253e-10	0.133531942228311	0.806	0.697	1.07520894498185e-05	F	NUSAP1	mb231
ARHGAP11A	3.39969933046247e-09	0.101951917767083	0.703	0.588	8.50196808562053e-05	F	ARHGAP11A	mb231
H1-4	2.50981155965205e-08	0.1364492524811	0.896	0.793	0.000627653674837785	F	H1-4	mb231
TOP2A1	1.91675776818876e-05	0.156959619125733	0.921	0.856	0.479342782668645	F	TOP2A	mb231
CENPE1	0.00291280323347405	0.112483660671089	0.819	0.749	1	F	CENPE	mb231
SQSTM12	7.14060049155385e-118	3.25273009638208	0.925	0.702	1.78572137092779e-113	G	SQSTM1	mb231
BACH12	1.20176138967039e-87	1.94371978505478	0.883	0.72	3.00536488328771e-83	G	BACH1	mb231
HDAC92	1.77746754989441e-83	2.71234086379172	0.741	0.41	4.44509084877594e-79	G	HDAC9	mb231
NDRG1	1.03223190146528e-78	2.52948340538885	0.727	0.362	2.58140553918437e-74	G	NDRG1	mb231
PPP1R15A	1.48601825069913e-76	2.53532999256991	0.735	0.403	3.71623444134839e-72	G	PPP1R15A	mb231
FTL3	3.705599647342e-75	1.79881705577511	0.841	0.626	9.26696359807287e-71	G	FTL	mb231
PLIN2	1.58275990526561e-69	2.45276340049811	0.744	0.454	3.95816597108825e-65	G	PLIN2	mb231
SLC38A22	7.45856483996979e-69	2.17013903436063	0.9	0.897	1.86523789517965e-64	G	SLC38A2	mb231
NAMPT3	2.83644535028065e-67	2.04579258133746	0.855	0.71	7.09338253198184e-63	G	NAMPT	mb231
NEAT13	6.56256970226865e-66	1.9445637225826	0.953	0.978	1.64116743114334e-61	G	NEAT1	mb231
SLC3A21	4.2510120785546e-64	2.64723266672117	0.825	0.649	1.06309310060493e-59	G	SLC3A2	mb231
FTH12	4.08011668627758e-63	2.26827399907765	0.833	0.699	1.0203555809043e-58	G	FTH1	mb231
LINC-PINT4	1.01773018026355e-62	1.36139173777555	0.975	0.983	2.54513963480307e-58	G	LINC-PINT	mb231
SLC7A111	1.62140722398896e-60	2.37333490045853	0.708	0.42	4.05481518575159e-56	G	SLC7A11	mb231
TXNRD11	1.00772545769165e-59	1.65773566346826	0.944	0.939	2.52011982459528e-55	G	TXNRD1	mb231
FNDC3B	8.64776004181831e-58	1.11351706648629	0.936	0.958	2.16263183125792e-53	G	FNDC3B	mb231
SLC38A12	3.72104526143311e-57	1.52216087855699	0.894	0.898	9.30558998979192e-53	G	SLC38A1	mb231
PSAP3	3.66649003430334e-55	1.24915719805205	0.942	0.891	9.16915827778579e-51	G	PSAP	mb231
RB1CC11	6.31664335799615e-54	1.49031193030028	0.788	0.58	1.57966617096768e-49	G	RB1CC1	mb231
MAP1LC3B	1.43267849884629e-51	1.77374769060014	0.602	0.304	3.5828423899148e-47	G	MAP1LC3B	mb231
RAB7A2	1.14327607424102e-46	1.23471295372139	0.869	0.799	2.85910480646194e-42	G	RAB7A	mb231
RICTOR3	1.44803518448847e-46	1.1173475789644	0.897	0.849	3.62124638936877e-42	G	RICTOR	mb231
CHD22	3.37395862910336e-46	0.996149422411331	0.908	0.895	8.43759573966169e-42	G	CHD2	mb231
GOLGA41	2.5044078677752e-45	0.779353929433424	0.955	0.965	6.26302319573222e-41	G	GOLGA4	mb231
MKLN11	1.38077608816624e-44	1.29476287023204	0.916	0.859	3.45304484128613e-40	G	MKLN1	mb231
ERRFI11	4.20679657438423e-43	1.62366614878878	0.864	0.777	1.05203568732201e-38	G	ERRFI1	mb231
IER3	1.29528132701265e-42	2.06399859183166	0.66	0.442	3.23923954259322e-38	G	IER3	mb231
ZFPM2-AS1	1.79460745847085e-41	2.03513119325068	0.838	0.845	4.4879543321439e-37	G	ZFPM2-AS1	mb231
CD553	1.29198810392406e-40	1.30992701360903	0.852	0.718	3.23100385029328e-36	G	CD55	mb231
ZFAND33	3.40801035071462e-40	0.650901315571307	0.961	0.992	8.52275228506712e-36	G	ZFAND3	mb231
HSPA52	6.87809922439279e-40	1.36655189798306	0.903	0.924	1.72007505403615e-35	G	HSPA5	mb231
UBAP12	4.34174451542354e-39	1.23035174904991	0.741	0.559	1.08578346841712e-34	G	UBAP1	mb231
SPAG92	7.65473838124602e-38	1.1002288591772	0.825	0.729	1.91429697438201e-33	G	SPAG9	mb231
EIF11	4.54786962100849e-37	0.934983359226994	0.905	0.866	1.1373312348218e-32	G	EIF1	mb231
GBE11	4.87931417425939e-37	1.43209068257012	0.852	0.81	1.22021888869879e-32	G	GBE1	mb231
FNIP13	3.53558418698682e-36	1.01948096547758	0.889	0.838	8.84178893481665e-32	G	FNIP1	mb231
AKR1B1	4.23127544069617e-36	2.85810048428034	0.621	0.44	1.0581573622093e-31	G	AKR1B1	mb231
SND12	5.35252813671682e-36	0.841763964775298	0.922	0.949	1.33856023643014e-31	G	SND1	mb231
ADAM171	6.68393133173701e-34	1.34890605933116	0.696	0.499	1.67151754744079e-29	G	ADAM17	mb231
HIVEP21	6.92039400826942e-34	1.46241364974837	0.719	0.542	1.73065213358802e-29	G	HIVEP2	mb231
SPIRE11	1.42595639139078e-33	1.43118141770534	0.797	0.72	3.56603174359006e-29	G	SPIRE1	mb231
ABL22	2.89504639541878e-33	1.3280906166103	0.858	0.79	7.23993202566328e-29	G	ABL2	mb231
PTGR1	5.00523517676839e-33	1.77069946689277	0.674	0.502	1.25170921300624e-28	G	PTGR1	mb231
JAK13	1.0951023578406e-32	1.22812713438856	0.774	0.648	2.73863197648777e-28	G	JAK1	mb231
ZBTB43	2.17756675018311e-32	1.39822424428261	0.613	0.389	5.44565892885791e-28	G	ZBTB43	mb231
IFRD11	7.36681733136265e-30	1.20267631933497	0.774	0.591	1.84229367822717e-25	G	IFRD1	mb231
AFF43	2.08649002849754e-29	0.85777692746303	0.877	0.858	5.21789426326664e-25	G	AFF4	mb231
PALM2AKAP21	1.82828317737092e-28	0.86504328914633	0.914	0.917	4.5721705699692e-24	G	PALM2AKAP2	mb231
AFF13	3.63740890134499e-28	0.960449867987559	0.864	0.825	9.09643218048354e-24	G	AFF1	mb231
GOLGB13	4.33903626753038e-28	0.842243731596671	0.855	0.782	1.085106189784e-23	G	GOLGB1	mb231
UGDH	5.40272712162783e-28	1.52163747877549	0.61	0.422	1.35111399857669e-23	G	UGDH	mb231
TOR1AIP2	7.06994759779858e-28	0.798679949842364	0.866	0.784	1.76805249525747e-23	G	TOR1AIP2	mb231
BRD21	9.36585495005258e-28	1.27111676527	0.858	0.818	2.34221300590915e-23	G	BRD2	mb231
GARS1	9.82821007877552e-28	1.19902204937303	0.774	0.697	2.45783877650018e-23	G	GARS1	mb231
ATP6V1C11	1.27751116141171e-27	1.48784984142138	0.699	0.55	3.1947999124584e-23	G	ATP6V1C1	mb231
UBE2E21	1.44813459704304e-27	0.907919586938442	0.866	0.902	3.62149500028522e-23	G	UBE2E2	mb231
UBE2H2	2.886643120094e-27	0.895750038460049	0.833	0.742	7.21891711473108e-23	G	UBE2H	mb231
SLC6A61	3.208988924623e-27	1.27369122943591	0.677	0.514	8.02503950269719e-23	G	SLC6A6	mb231
HSPA91	1.79329723672432e-26	0.754737399574404	0.897	0.859	4.48467772960018e-22	G	HSPA9	mb231
ZNF8412	2.70429249112518e-26	1.13393819173776	0.691	0.51	6.76289466180584e-22	G	ZNF841	mb231
ABTB2	3.81002168242761e-26	1.65964160917683	0.624	0.427	9.52810222341497e-22	G	ABTB2	mb231
NCOA33	1.93649271696468e-25	1.15469246425022	0.724	0.605	4.84278098658527e-21	G	NCOA3	mb231
RABGEF12	2.03565397553506e-25	0.979884572131239	0.825	0.773	5.09076346201807e-21	G	RABGEF1	mb231
SDCBP3	5.1566641668915e-25	1.1372345005254	0.696	0.57	1.28957857485623e-20	G	SDCBP	mb231
MALAT12	6.07214043245239e-25	1.088976191265	0.994	1	1.51852087934769e-20	G	MALAT1	mb231
CANX2	9.50203220737404e-25	0.781732439358976	0.955	0.988	2.3762682144201e-20	G	CANX	mb231
KDM3A1	1.35734811902582e-24	1.09392080914203	0.669	0.512	3.39445617605976e-20	G	KDM3A	mb231
USP36	2.55950643662346e-24	1.40471279987443	0.61	0.426	6.40081369670794e-20	G	USP36	mb231
TAX1BP13	3.11249388612222e-24	0.690667247206376	0.905	0.884	7.78372471041445e-20	G	TAX1BP1	mb231
BOD1L1	5.72090117812873e-24	0.821908838154911	0.864	0.83	1.43068296662643e-19	G	BOD1L1	mb231
GFPT12	6.05029438176126e-24	1.40646596065796	0.719	0.649	1.51305761899085e-19	G	GFPT1	mb231
RIOK31	3.49504725407422e-23	1.15416500236071	0.655	0.502	8.74041417298881e-19	G	RIOK3	mb231
UPP12	4.83949212144953e-23	1.41356890890181	0.641	0.494	1.2102601897321e-18	G	UPP1	mb231
PMAIP12	5.2729472157905e-23	1.29942360779503	0.63	0.445	1.31865863972489e-18	G	PMAIP1	mb231
ARL8B1	5.28265311528511e-23	1.01434903111846	0.705	0.56	1.3210858910705e-18	G	ARL8B	mb231
RRAS22	6.87673257426888e-23	0.988013822363361	0.788	0.718	1.71973328217316e-18	G	RRAS2	mb231
UBC3	3.76974716459094e-22	0.998204799022257	0.836	0.863	9.42738370920902e-18	G	UBC	mb231
SARS1	5.30475444255172e-22	0.87405847743524	0.735	0.593	1.32661299099333e-17	G	SARS1	mb231
RTN42	5.80412437204324e-22	0.729555304662763	0.883	0.887	1.45149542296057e-17	G	RTN4	mb231
OXSR12	7.65809840535979e-22	0.76820656931502	0.841	0.809	1.91513724921238e-17	G	OXSR1	mb231
VEGFC3	1.62950535037944e-21	1.37171872967998	0.657	0.538	4.0750669802289e-17	G	VEGFC	mb231
TBC1D152	1.6940179896247e-21	1.15122101586453	0.674	0.541	4.23640018845344e-17	G	TBC1D15	mb231
CPEB2	1.81985990382408e-21	1.64231278393496	0.655	0.52	4.55110564748327e-17	G	CPEB2	mb231
ZFAND51	2.59571155767331e-21	0.982276193211346	0.682	0.536	6.4913554634294e-17	G	ZFAND5	mb231
TRAM12	2.82696202666859e-21	0.884962061913838	0.73	0.656	7.0696666362928e-17	G	TRAM1	mb231
WARS12	5.31719580753407e-21	1.40534228280816	0.613	0.486	1.32972432754812e-16	G	WARS1	mb231
INTS6	6.1215238069638e-21	1.23482221974285	0.674	0.537	1.53087067364551e-16	G	INTS6	mb231
BNIP3L	8.49497260696384e-21	1.12975680091913	0.68	0.533	2.12442274954952e-16	G	BNIP3L	mb231
ANXA51	1.03710829581442e-20	0.670819288850443	0.875	0.907	2.59360042617271e-16	G	ANXA5	mb231
ARHGAP51	1.04527923929921e-20	0.972149633555121	0.877	0.894	2.61403432163947e-16	G	ARHGAP5	mb231
GRB102	1.73204852690461e-20	0.992358306865754	0.741	0.662	4.33150695608305e-16	G	GRB10	mb231
PLEKHB22	7.75226972424819e-20	0.887872302262052	0.755	0.668	1.93868761263999e-15	G	PLEKHB2	mb231
TALAM12	8.22925088707545e-20	0.872958276003006	0.916	0.935	2.05797106183983e-15	G	TALAM1	mb231
ANKRD123	1.87214843036928e-19	0.791790215042148	0.836	0.797	4.6818687946675e-15	G	ANKRD12	mb231
CTBP21	1.966267406126e-19	0.729303725029984	0.85	0.871	4.91724152923991e-15	G	CTBP2	mb231
CCNL1	5.25622940121383e-19	1.1650845192609	0.627	0.471	1.31447784865556e-14	G	CCNL1	mb231
TRIM252	7.96985458062087e-19	1.07687179411889	0.691	0.599	1.99310123352167e-14	G	TRIM25	mb231
MROH1	8.4652553484909e-19	1.1145034275002	0.602	0.468	2.11699105755061e-14	G	MROH1	mb231
FMNL23	1.45247373125844e-18	1.12203249001149	0.811	0.855	3.6323463071311e-14	G	FMNL2	mb231
KMT2E2	2.56146911537894e-18	0.985043548195352	0.836	0.78	6.40572196373965e-14	G	KMT2E	mb231
PSEN1	2.81027583910948e-18	0.921316862906373	0.621	0.481	7.027937818445e-14	G	PSEN1	mb231
RALA1	1.93395848688508e-17	1.15361044245029	0.696	0.582	4.8364433840022e-13	G	RALA	mb231
UBE2D33	3.43657273739023e-17	0.585454372231001	0.847	0.844	8.59418110166549e-13	G	UBE2D3	mb231
TUT72	4.09249227473416e-17	0.94727271288851	0.696	0.584	1.02345046806552e-12	G	TUT7	mb231
ELF12	4.13248161494363e-17	0.960732594918784	0.657	0.517	1.0334510022651e-12	G	ELF1	mb231
TNIP13	4.18442213041925e-17	0.911753871482309	0.677	0.545	1.04644028637525e-12	G	TNIP1	mb231
IARS11	5.4415764110234e-17	0.698961244994879	0.88	0.89	1.36082942886873e-12	G	IARS1	mb231
MAP4K53	1.84750769243083e-16	0.870454706569493	0.813	0.813	4.62024723723102e-12	G	MAP4K5	mb231
DST3	2.93610555577613e-16	0.472061764487366	0.983	0.998	7.34261277388495e-12	G	DST	mb231
ATP6V0E11	3.47620510190063e-16	0.963433746014402	0.618	0.485	8.6932937188331e-12	G	ATP6V0E1	mb231
CLIP12	3.54305926326646e-16	0.69744599301034	0.827	0.847	8.86048260557677e-12	G	CLIP1	mb231
UBE2E11	4.4278624018209e-16	0.659718999717185	0.825	0.796	1.10731982944737e-11	G	UBE2E1	mb231
RAB5A2	4.70288797520965e-16	0.756819893600688	0.738	0.652	1.17609822484043e-11	G	RAB5A	mb231
DNTTIP2	5.07816694410251e-16	0.829888283153982	0.752	0.705	1.26994798938116e-11	G	DNTTIP2	mb231
ANXA12	5.54054069929245e-16	0.926706061396399	0.891	0.941	1.38557841807905e-11	G	ANXA1	mb231
MAX1	1.34108364562261e-15	0.790160796775379	0.643	0.499	3.35378198097302e-11	G	MAX	mb231
GNA13	2.57629134873934e-15	0.90198815556331	0.632	0.492	6.44278940492734e-11	G	GNA13	mb231
BRD4	3.41795168904251e-15	0.535950047933808	0.855	0.852	8.54761358395751e-11	G	BRD4	mb231
LHFPL2	4.87266134928164e-15	1.0270462162347	0.638	0.532	1.21855515022835e-10	G	LHFPL2	mb231
OPTN3	5.49339334231739e-15	0.815192022379875	0.71	0.63	1.37378780704673e-10	G	OPTN	mb231
VEGFA1	7.1163503186347e-15	1.29091326699898	0.613	0.49	1.77965688768417e-10	G	VEGFA	mb231
SBNO11	1.00147058809649e-14	0.74022385397469	0.805	0.781	2.50447764671171e-10	G	SBNO1	mb231
IFI164	1.01114244183268e-14	0.856498131394547	0.694	0.599	2.52866501853517e-10	G	IFI16	mb231
ARHGEF22	1.05500320180947e-14	0.872666824554113	0.669	0.559	2.63835200708513e-10	G	ARHGEF2	mb231
ZNF8001	1.15277738776376e-14	0.952988229637873	0.618	0.479	2.88286569131961e-10	G	ZNF800	mb231
CD634	1.81890320433704e-14	0.687080263930141	0.747	0.69	4.54871313340608e-10	G	CD63	mb231
EEF1A12	1.85624584489075e-14	0.525310342684895	0.969	0.994	4.64209960890279e-10	G	EEF1A1	mb231
EIF52	1.94919174479245e-14	0.763363232975834	0.827	0.768	4.87453871537696e-10	G	EIF5	mb231
RAB22A	2.22110401026255e-14	0.733472517427857	0.705	0.604	5.5545369088646e-10	G	RAB22A	mb231
HIVEP11	3.88005117738973e-14	0.962329111229795	0.624	0.516	9.70323198441623e-10	G	HIVEP1	mb231
ZFC3H14	3.91078170744023e-14	0.646496760424575	0.819	0.807	9.78008289396654e-10	G	ZFC3H1	mb231
ATP6V1D	4.60121789378475e-14	1.00994661297369	0.621	0.514	1.15067257087769e-09	G	ATP6V1D	mb231
SPEN	5.42327313930626e-14	0.762215597989665	0.811	0.76	1.35625214667771e-09	G	SPEN	mb231
MIA32	6.0252509279788e-14	1.01733280479101	0.646	0.572	1.50679475206894e-09	G	MIA3	mb231
ATP2B11	6.17216674779809e-14	0.882380233286923	0.836	0.84	1.54353546028935e-09	G	ATP2B1	mb231
RAP1B4	2.04897414786799e-13	0.804597389572612	0.749	0.69	5.12407454898827e-09	G	RAP1B	mb231
IL6ST2	2.52581483393596e-13	0.553506926106824	0.891	0.894	6.31655773670706e-09	G	IL6ST	mb231
PHF31	2.98307994426148e-13	0.549890848118477	0.883	0.928	7.46008632460911e-09	G	PHF3	mb231
MGST12	3.22318563422231e-13	0.888875247247735	0.741	0.727	8.06054263406314e-09	G	MGST1	mb231
STAM	3.88581164811379e-13	0.770590073546579	0.71	0.65	9.71763776960297e-09	G	STAM	mb231
SERINC12	4.49845820283591e-13	0.6995321025256	0.721	0.645	1.12497442736521e-08	G	SERINC1	mb231
ZC3H12C3	5.16100944135085e-13	0.824246434412985	0.705	0.642	1.29066524109302e-08	G	ZC3H12C	mb231
LGALS82	5.52181482958932e-13	0.744147346284031	0.663	0.573	1.3808954525837e-08	G	LGALS8	mb231
TUSC32	7.23620764446849e-13	1.02553234777335	0.688	0.629	1.80963080772868e-08	G	TUSC3	mb231
KLF62	8.06058903004403e-13	0.99862660263497	0.699	0.648	2.01579210463341e-08	G	KLF6	mb231
LINC004722	9.887579645088e-13	0.933377735070216	0.816	0.816	2.47268591764361e-08	G	LINC00472	mb231
ATP13A31	1.05469734713896e-12	0.735988724395586	0.811	0.787	2.63758712572512e-08	G	ATP13A3	mb231
CERT12	1.1513130737917e-12	0.748911861304763	0.708	0.646	2.87920373493828e-08	G	CERT1	mb231
HIF1A-AS3	1.43127160890192e-12	1.41713389253303	0.616	0.501	3.57932403954193e-08	G	HIF1A-AS3	mb231
IGF2R1	1.47261795219852e-12	0.673812800683609	0.827	0.818	3.68272297485807e-08	G	IGF2R	mb231
PSMB72	1.96656484924221e-12	0.658009992857167	0.766	0.695	4.91798537498492e-08	G	PSMB7	mb231
ATXN11	2.61214063547659e-12	0.753337721906965	0.864	0.901	6.53244130119986e-08	G	ATXN1	mb231
TPT1	2.81152633400679e-12	0.682068079236605	0.783	0.749	7.03106505608417e-08	G	TPT1	mb231
NABP11	3.033185554895e-12	0.909318523506481	0.769	0.728	7.58539043568142e-08	G	NABP1	mb231
TFPI1	3.56052798476558e-12	0.76092089146028	0.805	0.838	8.90416838430176e-08	G	TFPI	mb231
AHR3	4.21741685353327e-12	0.703723209456528	0.772	0.741	1.0546916067316e-07	G	AHR	mb231
FAM219A2	4.80315044449712e-12	0.839853171051289	0.632	0.51	1.20117186315984e-07	G	FAM219A	mb231
KDM5B2	6.35208219293088e-12	0.663298661949298	0.674	0.552	1.58852871480815e-07	G	KDM5B	mb231
SPDYA2	7.9340298899837e-12	0.704938912511958	0.752	0.651	1.98414219488712e-07	G	SPDYA	mb231
NFE2L12	8.91219690413258e-12	0.724188935190629	0.738	0.712	2.22876220178548e-07	G	NFE2L1	mb231
BNIP32	1.67677104421401e-11	1.12118689757879	0.63	0.576	4.1932690273704e-07	G	BNIP3	mb231
GOLGA2	1.77680129005595e-11	0.799692442125829	0.602	0.491	4.44342466617192e-07	G	GOLGA2	mb231
WDR261	2.3951383916418e-11	0.63599425450174	0.78	0.697	5.98976208981781e-07	G	WDR26	mb231
KLHL53	2.42580403123483e-11	0.753796522098406	0.744	0.73	6.06645072131207e-07	G	KLHL5	mb231
SHOC2	2.91732368622952e-11	0.689453041929448	0.646	0.55	7.29564307452277e-07	G	SHOC2	mb231
HSPH11	5.32517501860112e-11	0.892928357165724	0.68	0.637	1.33171976865177e-06	G	HSPH1	mb231
ZFP36L12	6.23814583833849e-11	0.899452309682142	0.719	0.622	1.56003551125169e-06	G	ZFP36L1	mb231
TEX101	8.20945624141946e-11	0.81017542007598	0.632	0.545	2.05302081685418e-06	G	TEX10	mb231
GULP11	8.57956943499703e-11	1.03278225306198	0.685	0.642	2.14557872430406e-06	G	GULP1	mb231
BTBD94	9.39524925950013e-11	0.843837150252718	0.747	0.755	2.34956393481579e-06	G	BTBD9	mb231
GLS2	1.02760851347995e-10	0.864294771121708	0.802	0.811	2.56984337051066e-06	G	GLS	mb231
SLMAP2	1.06473184049301e-10	0.481104471817218	0.866	0.888	2.66268138670491e-06	G	SLMAP	mb231
TRPM71	1.18553412943336e-10	0.691156505343244	0.685	0.656	2.96478375088695e-06	G	TRPM7	mb231
RAB1A2	1.44226367724964e-10	0.695275017158952	0.747	0.678	3.60681300406589e-06	G	RAB1A	mb231
ARHGAP122	1.454323946187e-10	0.647650568006683	0.691	0.631	3.63697332462446e-06	G	ARHGAP12	mb231
OSBPL92	1.54726436561738e-10	0.581275528926685	0.76	0.716	3.86939872553593e-06	G	OSBPL9	mb231
HSP90B12	2.09410698844418e-10	0.794850177153847	0.955	0.994	5.2369427567012e-06	G	HSP90B1	mb231
VPS532	2.42086455329326e-10	0.542656825814371	0.836	0.829	6.05409807487577e-06	G	VPS53	mb231
EPG52	2.74281461380275e-10	0.741099923826553	0.758	0.695	6.85923078619791e-06	G	EPG5	mb231
YTHDF31	2.82095583446616e-10	0.832248325212746	0.602	0.484	7.05464635083297e-06	G	YTHDF3	mb231
HERC41	2.93233379889875e-10	0.693746140967888	0.847	0.849	7.33318036428599e-06	G	HERC4	mb231
RLF2	3.05963060742383e-10	0.789667219477983	0.696	0.646	7.65152422304552e-06	G	RLF	mb231
ARF11	3.09539022480295e-10	0.456357885111351	0.852	0.877	7.74095187418721e-06	G	ARF1	mb231
HM132	4.14924047716385e-10	0.520295196872175	0.844	0.877	1.03764205852914e-05	G	HM13	mb231
ITGAV1	4.27244398946558e-10	0.894800547544948	0.627	0.577	1.06845279288555e-05	G	ITGAV	mb231
MTDH1	4.41795935166831e-10	0.586570438554535	0.811	0.862	1.10484327466521e-05	G	MTDH	mb231
DDX63	6.10674864058221e-10	0.555266302632015	0.791	0.745	1.5271757000368e-05	G	DDX6	mb231
PRRC2C	6.85632636196438e-10	0.348739424716698	0.978	0.993	1.71463009660005e-05	G	PRRC2C	mb231
TMSB4X3	8.57339024131935e-10	0.359157400818084	0.939	0.987	2.14403343154914e-05	G	TMSB4X	mb231
ARID4B	9.65943582292885e-10	0.501128735511475	0.861	0.872	2.41563171059805e-05	G	ARID4B	mb231
RPL34	9.83376448828098e-10	0.504972368910948	0.811	0.806	2.45922782322931e-05	G	RPL34	mb231
XPOT3	1.11769464235024e-09	0.701249586449255	0.727	0.727	2.79513076158948e-05	G	XPOT	mb231
GPATCH2L	1.24771436702218e-09	0.623186512123094	0.733	0.688	3.12028408904907e-05	G	GPATCH2L	mb231
OSBPL81	1.73154316920753e-09	0.45528928451894	0.866	0.888	4.3302431575542e-05	G	OSBPL8	mb231
ELL22	2.11896533456634e-09	0.637276989467026	0.682	0.595	5.29910850868351e-05	G	ELL2	mb231
CLTA	2.44577109060336e-09	0.735514023014923	0.655	0.57	6.11638434338087e-05	G	CLTA	mb231
ANKRD112	3.19129368276483e-09	0.433100068182455	0.88	0.932	7.98078724185829e-05	G	ANKRD11	mb231
YARS11	3.59295484720683e-09	0.649092991418874	0.68	0.631	8.98526148189484e-05	G	YARS1	mb231
P4HB3	3.61085679777422e-09	0.678173728033218	0.78	0.781	9.03003067987378e-05	G	P4HB	mb231
UBR41	3.66451444596748e-09	0.396123626270568	0.914	0.934	9.16421772647547e-05	G	UBR4	mb231
PDIA33	4.99479140087399e-09	0.514143137355149	0.802	0.833	0.000124909743353057	G	PDIA3	mb231
GCNT22	5.56264178709167e-09	0.541744402167115	0.794	0.84	0.000139110545811589	G	GCNT2	mb231
RND31	5.85466945342233e-09	0.977276046403094	0.618	0.559	0.000146413573691186	G	RND3	mb231
ENSG00000271793	5.87302438248488e-09	0.976139375837538	0.616	0.553	0.000146872593757182	G	ENSG00000271793	mb231
GATAD2B1	8.50316096035979e-09	0.509215444641933	0.758	0.705	0.000212647049296678	G	GATAD2B	mb231
ETF11	1.22763079794135e-08	0.510428670522015	0.769	0.74	0.000307005909949173	G	ETF1	mb231
ANKHD11	1.29291333705278e-08	0.519009683390165	0.858	0.834	0.000323331767330159	G	ANKHD1	mb231
KANSL11	1.38178230571137e-08	0.545768060914583	0.808	0.823	0.000345556119012298	G	KANSL1	mb231
GLRX31	1.60906247085427e-08	0.556361214351718	0.694	0.656	0.000402394342711236	G	GLRX3	mb231
C6orf621	2.03592364484265e-08	0.517038118707384	0.733	0.669	0.00050914378510225	G	C6orf62	mb231
RAPGEF24	2.1342341130141e-08	0.723759049023428	0.694	0.644	0.000533729266982565	G	RAPGEF2	mb231
UBXN7	2.17536098078073e-08	0.666702864891231	0.627	0.545	0.000544014274073645	G	UBXN7	mb231
RBM19	2.42486177763355e-08	0.994909571169633	0.607	0.53	0.000606409433350599	G	RBM19	mb231
HIPK32	3.49264532540977e-08	0.678734169550527	0.63	0.568	0.000873440742978476	G	HIPK3	mb231
TNFRSF10B2	3.84573908778967e-08	0.654282620799889	0.627	0.536	0.000961742431074441	G	TNFRSF10B	mb231
SMG11	4.24216966877723e-08	0.497446915883374	0.802	0.817	0.00106088179076781	G	SMG1	mb231
NORAD1	4.65247985710464e-08	0.602187084635532	0.755	0.752	0.00116349216266473	G	NORAD	mb231
C1orf43	6.09836823173327e-08	0.687841701103837	0.604	0.534	0.00152507992739186	G	C1orf43	mb231
SEL1L	7.15248339838518e-08	0.851672673449631	0.607	0.565	0.00178869304826817	G	SEL1L	mb231
SEC61A11	9.50476575339771e-08	0.668824147033217	0.68	0.653	0.0023769518196097	G	SEC61A1	mb231
MED131	1.19368829086361e-07	0.595270790343907	0.819	0.827	0.00298517567779172	G	MED13	mb231
MBNL21	1.45094002167636e-07	0.639569648370026	0.752	0.771	0.00362851080620824	G	MBNL2	mb231
RAB3GAP13	1.47312694406584e-07	0.531899071290812	0.721	0.689	0.00368399586171986	G	RAB3GAP1	mb231
CAMK2D1	1.83453508980434e-07	0.675250759149408	0.816	0.817	0.00458780535258269	G	CAMK2D	mb231
PPP1R102	1.94858282319169e-07	1.12408398422612	0.719	0.678	0.00487301592423778	G	PPP1R10	mb231
OGA	2.00875729363684e-07	0.454666091166991	0.827	0.814	0.005023500239927	G	OGA	mb231
RPS6KA32	2.08361540306893e-07	0.850575414210759	0.607	0.557	0.00521070539999479	G	RPS6KA3	mb231
NUFIP22	2.15384638737916e-07	0.526154197648824	0.791	0.778	0.00538633904555781	G	NUFIP2	mb231
RSL1D12	2.22583641319414e-07	0.545258854595617	0.763	0.752	0.0055663717021159	G	RSL1D1	mb231
LUZP1	2.67421167995379e-07	0.620361168601823	0.669	0.622	0.00668766856922845	G	LUZP1	mb231
GHITM2	3.62784639743576e-07	0.535566379740889	0.752	0.741	0.00907251827070735	G	GHITM	mb231
